poly_id,2005-1,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2005-10,2005-11,2005-12,2006-1,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2006-10,2006-11,2006-12,2007-1,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2007-10,2007-11,2007-12,2008-1,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2008-10,2008-11,2008-12,2009-1,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9,2009-10,2009-11,2009-12,2010-1,2010-2,2010-3,2010-4,2010-5,2010-6,2010-7,2010-8,2010-9,2010-10,2010-11,2010-12,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12,2014-1,2014-2,2014-3,2014-4,2014-5,2014-6,2014-7,2014-8,2014-9,2014-10,2014-11,2014-12
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,1,3,0,0,0,2,1,0,1,0,0,0,1,2,0,1,0,0,0,2,1,1,1,1,1,0,0,1,0,3,2,1,0,0,0,0,0,2,1,1,2,3,1,1,0,1,0,3,1,1,1,4,2,2,3,0,0,0,2,1,4,1,0,2,2,2,4,1,0,1,1,1,3,0,2,1,0,0,1,2,0,0,3,0,2,1,1,1,0,1,1,0,0
112,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,1,0,1,3,1,2,0,1,0,0,0,1,2,6,0,0,4,2,2,2,0,0,1,1,1,2,1,1,0,1,0,5,1,1,4,3,1,3,0,1,3,3,0,0,0,0,3,2,6,2,0,3,6,1,0,1,0,2,2,1,3,0,4,0,3,2,2,1,1,0,1,1,1,2,3,2,4,2,2,1,0,0,0,2,1,2,3,1,1,3,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,2,1,2,1,1,1,0,0,0,0,0,2,1,0,3,2,1,1,1,0,0,1,3,0,5,2,1,3,0,0,0,0,2,3,1,1,1,1,2,2,3,0,0,0,2,5,1,5,2,1,4,2,0,0,1,2,1,5,1,3,1,1,3,3,2,1,0,1,0,2,1,1,3,3,6,3,2,0,0,1,0,0,0,0,1,5,1,0,2,1
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,2,0,7,0,2,1,1,4,3,8,3,3,8,5,6,3,2,0,3,1,5,8,6,9,2,10,5,5,1,1,0,6,5,3,4,3,5,6,8,8,1,2,1,5,4,11,5,7,10,7,11,2,0,5,2,4,4,13,7,7,5,16,17,7,5,2,6,2,6,15,6,7,4,7,10,7,7,5,3,0,3,5,9,8,6,5,5,3,4,3,3,1,5,7,6,6,6,2,4,5,0
123,1,1,0,2,2,2,0,2,1,2,0,0,0,0,3,6,2,4,3,3,3,3,2,3,2,1,4,5,8,1,6,3,5,2,4,2,0,1,2,6,4,10,5,2,3,8,3,6,5,3,4,8,4,7,10,5,6,7,6,2,3,0,6,6,9,7,4,7,9,5,3,4,1,1,6,7,7,16,11,6,6,8,6,2,0,6,8,8,15,5,11,8,8,13,5,4,3,4,2,5,14,5,17,7,20,10,8,2,3,1,2,10,9,4,6,10,5,6,5,1
124,0,1,0,0,1,2,0,2,2,2,0,0,0,0,3,2,0,4,3,1,4,2,0,1,2,3,1,4,5,3,7,4,7,3,3,6,0,0,5,7,5,10,4,5,4,6,4,3,3,3,4,4,6,5,8,2,5,7,3,1,0,3,8,7,10,5,3,2,7,5,7,2,2,2,6,8,9,10,6,5,12,5,6,3,5,9,5,7,10,6,9,5,3,7,3,4,2,1,2,8,7,13,16,5,9,5,5,2,2,1,5,7,7,3,5,4,2,3,4,0
125,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,2,2,1,0,2,0,1,4,2,5,5,4,1,1,0,1,0,1,2,0,3,1,2,3,4,1,1,0,0,0,1,2,3,5,3,1,7,2,2,0,1,3,4,4,4,1,3,3,3,4,2,3,0,0,5,5,3,0,4,6,7,2,0,0,3,4,6,4,1,4,3,4,4,0,1,0,0,1,3,2,0,8,4,7,5,0,1,1,0,0,2,1,2,3,0,2,1,0,0
126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,3,0,0,2,1,0,0,0,1,0,2,5,1,2,2,1,1,0,2,0,0,2,0,0,1,2,0,2,3,0,1,0,0,0,2,3,2,1,3,3,0,0,1,1,5,0,4,3,3,3,2,5,3,1,0,0,0,1,0,2,1,1,2,3,1,1,0,0,0,1,0,1,3,1,0,0,1,1,0
127,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,1,0,2,0,0,2,0,0,1,2,2,2,1,0,0,1,1,3,5,1,1,3,2,0,0,0,0,0,1,2,2,5,2,1,3,1,0,2,0,6,2,3,2,3,0,3,1,1,0,1,1,2,5,7,4,3,1,5,1,1,2,0,3,3,8,3,0,2,3,7,3,0,1,2,1,1,1,3,4,5,3,4,2,2,0,0,1,0,0,3,2,1,1,0,0,3,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,4,0,1,0,1,0,1,2,0,3,2,1,0,1,1,0,0,0,0,0,1,3,1,0,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
135,0,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,3,3,2,1,0,1,4,0,0,1,2,1,4,1,2,5,5,2,3,3,0,0,3,5,2,11,3,3,5,3,0,0,5,1,4,5,7,2,12,3,6,2,5,4,2,2,2,4,7,6,0,4,1,6,7,2,1,2,1,4,12,12,7,2,7,13,5,4,0,12,6,10,14,2,5,7,7,6,4,3,3,4,1,3,0,3,5,2,11,3,6,2,2,1,1,2,4,3,3,2,4,2,5,0
136,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,1,0,1,3,2,1,1,2,0,2,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,1,0,2,3,0,0,1,0,0,0,0,1,0,5,1,2,1,1,0,0,1,1,0,1,1,1,4,1,0,1,0,1,1,1,0,1,4,2,2,2,3,3,3,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
137,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,0,3,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0
138,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,2,0,1,0,0,1,2,2,0,0,1,5,1,0,2,0,1,2,0,2,8,2,0,2,2,2,1,2,2,4,5,1,3,6,4,3,3,1,2,1,0,6,2,2,2,1,1,4,2,3,2,0,0,2,8,6,6,2,3,6,3,1,2,2,2,3,3,5,0,1,3,5,2,5,1,0,0,1,2,3,4,6,4,8,2,4,0,1,1,2,5,0,1,3,1,1,1,1,0
139,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,2,1,0,0,1,1,1,0,2,1,4,0,4,1,1,0,1,3,3,7,2,0,7,4,3,1,2,1,1,6,7,4,6,2,3,8,1,4,1,0,3,3,4,4,1,2,5,3,1,0,1,2,7,7,4,7,4,2,9,5,0,3,1,6,3,4,8,2,3,3,7,8,4,0,2,0,1,3,5,8,9,6,3,5,6,0,1,1,1,5,4,5,1,0,0,3,3,1
140,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,3,1,3,0,1,2,2,2,0,3,1,3,3,4,4,4,0,0,1,0,0,0,7,4,4,4,1,3,3,0,1,3,2,6,3,4,5,8,5,3,6,1,0,1,2,2,2,1,4,1,2,10,6,3,1,1,0,1,3,8,7,6,2,11,3,1,2,1,3,5,7,10,4,6,4,10,7,3,2,0,3,1,2,7,5,12,8,3,2,8,1,1,1,0,3,6,4,1,4,2,0,1,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,2,1,1,0,4,1,4,1,0,0,0,2,2,6,4,3,4,3,2,5,6,0,0,3,8,2,10,7,3,7,2,5,1,0,1,1,7,5,3,2,6,9,9,6,2,2,1,1,5,9,3,4,2,5,21,3,2,0,0,1,6,18,6,4,6,11,6,15,4,3,7,4,4,11,5,11,3,6,12,8,4,2,4,2,9,5,6,2,3,7,8,3,5,2,1,3,4,4,4,0,3,1,4,8,2
147,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,3,4,1,0,1,0,0,3,2,3,0,3,2,1,1,2,1,1,3,2,1,3,4,1,2,0,0,0,1,0,1,1,2,2,3,2,2,1,2,0,1,0,0,1,3,1,0,0,11,3,2,1,1,0,0,4,3,2,1,1,2,2,1,0,1,2,2,5,2,0,1,1,3,2,1,0,1,0,0,0,3,2,0,1,4,2,1,1,0,0,0,3,1,1,2,1,1,0,6,0
148,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,3,0,1,0,0,0,3,2,0,2,0,1,1,1,0,0,1,1,0,1,3,1,0,4,2,3,2,0,2,3,1,3,0,0,0,3,2,1,2,0,0,1,2,4,1,1,2,4,1,0,1,0,3,0,2,1,1,2,4,1,5,1,0,0,0,0,2,3,1,2,1,2,3,4,0,0,1,0,2,1,1,3,0,2,2,2,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,2,1,1,2,3,1,2,1,0,1,0,0,0,1,0,1,0,2,3,0,1,1,0,1,1,0,2,1,2,1,1,1,0,1,0,0,0,0,3,2,2,3,2,1,0,0,0,1,0,4,3,3,0,1,1,1,1,0,0,1,1,2,4,2,1,0,4,2,0,1,0,1,0,0,1,0,4,0,2,1,2,0,0,1,0,0,2,0,0,0,1,1,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,3,4,3,2,0,1,0,2,0,0,1,1,3,3,3,2,4,2,2,0,0,2,4,1,4,3,7,3,3,0,1,1,1,1,4,4,4,8,2,8,4,4,3,5,2,0,1,1,2,7,5,2,5,3,7,3,3,1,2,7,3,4,3,3,2,1,5,1,1,4,1,6,6,1,3,3,3,3,3,2,1,2,0,4,4,4,1,4,3,2,3,2,0,0,1,2,3,5,5,0,3,1,2,0
160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
